trump_Anzahl Posts,trump_Sentiment Median,trump_Sentiment Standardabweichung,trump_Sentiment Minimum,trump_Sentiment Maximum,trump_negaties Sentiment,trump_positives Sentiment,trump_politische Posts,trump_wirtschaftsbezogene Posts,trump_Posts mit Schlüsselwörtern,meteo_Temperatur (°C),meteo_Relative Luftfeuchtigkeit (%),meteo_Luftdruck (hPa),meteo_Windgeschwindigkeit (km/h),meteo_Globalstrahlung (W/m²),meteo_Niederschlagsdauer (min),fx_China Volksrepublik,fx_Deutschland,fx_Frankreich,fx_Italien,fx_Vereinigte Staaten von Amerika,snb_SNB Leitzins,vix_VIX,events_Anzahl Posts,events_Sentiment Median,events_Sentiment Standardabweichung,events_Sentiment Minimum,events_Sentiment Maximum,events_negaties Sentiment,events_positives Sentiment,events_politische Posts,events_wirtschaftsbezogene Posts,events_Posts mit Schlüsselwörtern,baltic_Baltic Dry Index,SPI,Banken,Finanzen,Gesundheit,Lebensmittel,Versicherungen,date
63.0,0.091425,0.7138690831619147,-0.9899,0.9945,-0.8057583333333334,0.7691794871794871,-0.0006499999999999839,-0.81615,-0.33349166666666663,19.29441176470588,70.26985294117648,967.3832352941176,3.288705882352941,4649.5199999999995,4.923333333333334,0.13969077596152069,-0.24685699357811508,-0.24043686553908428,-0.2521906161262688,0.2266752274436623,0.0,21.88995215311005,40.0,-0.507825,0.4390025080736979,-0.9595,0.8074,-0.697325,0.4215,-0.6705,-0.16555,-0.2787,-2.378592666005952,16486.77,114.97,106.9,96.86,87.78,119.99,2025-08-04 00:00:00+02:00
9.0,0.7906,0.723783123786247,-0.9325,0.9589,-0.81105,0.7951666666666667,,0.9589,,22.296764705882353,62.791323529411756,965.8849999999999,4.1505882352941175,5112.74,0.0,-0.10760801712790258,-0.07454819338886809,-0.06779655738501367,-0.06648350538436265,-0.282036059129287,0.0,-14.033366045142293,9.0,-0.5106,0.4974355806980884,-0.7783,0.4939,-0.69445,0.39495,,,,-2.487309644670055,16531.7,114.44,106.82,97.02,88.52,121.07,2025-08-05 00:00:00+02:00
13.0,0.0,0.5486888635414054,-0.7243,0.9833,-0.68645,0.6937166666666666,,,0.9833,19.856323529411764,57.815588235294115,967.4655882352941,5.28,6702.55,0.0,0.3076271246319262,-0.07928067413651707,-0.0722314813829672,-0.06703514518866527,0.26829444804146174,0.0,1.8835616438356295,14.0,0.0,0.5050738120902138,-0.8689,0.4939,-0.73085,0.4215,,0.4215,,3.800104112441427,16407.75,115.15,108.33,94.45,87.79,123.43,2025-08-06 00:00:00+02:00
26.0,0.0,0.6416174862498203,-0.9601,0.9756,-0.7209285714285715,0.7787818181818181,0.394525,-0.765325,-0.765325,23.10426470588235,52.62544117647059,964.7810294117647,3.165882352941177,7104.08,0.0,0.18153891024761393,-0.5828090380586959,-0.5755203872084835,-0.5812174929909375,0.31978446591662824,0.0,-6.050420168067239,11.0,-0.4019,0.7051169567719051,-0.9413,0.8271,-0.802,0.71565,,,0.8126,0.7021063189568633,16570.93,115.33,110.92,95.39,88.62,124.05,2025-08-07 00:00:00+02:00
10.0,0.82365,0.5432488749285278,-0.5376,0.9832,-0.5376,0.8844714285714286,,0.9659,0.9686,26.00294117647059,52.95279411764706,965.7123529411765,2.847529411764706,7140.91,0.0,-0.22685933924889712,0.06538515958443014,0.07302264739486031,0.055878469949521836,-0.32337864966438534,0.0,-1.1926058437686349,16.0,-0.4987,0.5304518212492692,-0.8658,0.8442,-0.68065,0.5859,-0.4173,,0.8442,2.1414342629482164,16566.12,115.36,112.22,95.07,88.56,122.4,2025-08-08 00:00:00+02:00
51.0,0.0,0.557892011914791,-0.9541,0.9932,-0.7587,0.7845333333333334,,-0.16228749999999997,0.067335,24.948529411764707,54.021764705882354,965.7986764705882,4.533882352941177,6977.5,0.0,0.01417244578401089,-0.13178870734791293,-0.12392144604758126,-0.12940842668287544,0.01129882069648147,0.0,-8.569704284852142,29.0,-0.6597,0.35767224197380965,-0.8934,0.3612,-0.6987,0.3612,-0.6705,,,-0.6338371526084852,16567.52,115.87,112.24,95.75,88.49,122.54,2025-08-11 00:00:00+02:00
23.0,0.8432,0.7062723280041118,-0.9808,0.9971,-0.80535,0.947025,0.32293333333333335,-0.3397333333333334,-0.5,27.734411764705882,56.57161764705882,963.2713235294117,3.045176470588235,6722.27,0.0,-0.05930629022057321,0.1392908395360548,0.14741809965659325,0.13778557217019038,-0.21019203582497425,0.0,7.26072607260726,13.0,-0.5574,0.4122587536972381,-0.9485,0.3182,-0.7262500000000001,0.3182,,-0.2023,-0.2023,-1.0304219823356275,16595.35,115.95,111.94,96.1,87.88,122.45,2025-08-12 00:00:00+02:00
19.0,0.0,0.45328955206544963,-0.9454,0.8481,-0.59436,0.7406666666666667,-0.9454,,-0.04865000000000003,28.551225490196078,45.15990196078432,963.2135294117647,2.392941176470589,6437.34,0.0,0.6187025540035807,-0.04441793350826728,-0.036002003009816264,-0.04745717662237858,0.8094192474909168,0.0,-9.353846153846145,14.0,-0.47875,0.567732574069289,-0.8834,0.8271,-0.7717,0.4767,-0.296,0.4215,0.8271,0.396628656420428,16677.64,115.89,111.56,96.95,88.45,123.76,2025-08-13 00:00:00+02:00
15.0,0.0,0.4991106202417408,-0.9968,0.9042,-0.6263666666666666,0.62016,0.4521,,,28.15529411764706,47.834264705882354,964.3741176470588,3.426352941176471,6582.74,0.0,-0.4268188524372052,-0.0315695600563215,-0.022899354968675123,-0.026821800081178182,-0.4203795065892302,0.0,-1.6293279022403295,9.0,-0.8271,0.4661325616174009,-0.9643,0.5574,-0.83155,0.5574,,,,0.6913580246913575,16698.66,115.36,111.47,97.25,88.34,123.9,2025-08-14 00:00:00+02:00
8.0,0.48605,0.6377818682187284,-0.9324,0.9957,-0.9324,0.73408,,,,26.641617647058826,57.49779411764706,966.4541176470589,2.676705882352941,5178.78,0.07333333333333333,0.29427142758762237,0.08323051606349274,0.09220045123183862,0.07624714035743274,0.181720397189844,0.0,2.346445824706689,13.0,-0.7096,0.5742285184578143,-0.9382,0.5267,-0.8287500000000001,0.4215,,,,0.24521824423737737,16768.59,114.44,111.96,98.57,88.59,124.2,2025-08-15 00:00:00+02:00
54.0,0.0,0.5643021531059402,-0.9854,0.9953,-0.8042214285714286,0.8046444444444444,-0.48199000000000003,,0.014950000000000019,22.62485294117647,55.73,961.9536764705882,4.273411764705882,6803.09,0.0,-0.2976460081747012,-0.2680469517917228,-0.25885390809053943,-0.2522007300885032,-0.2641821068932626,0.0,1.7532029669588667,28.0,-0.69445,0.48377148069694464,-0.9595,0.5267,-0.74505,0.4577,-0.2732,0.26335,-0.7579,-1.0763209393346407,16770.93,114.4,111.84,99.08,88.4,123.93,2025-08-18 00:00:00+02:00
37.0,0.0,0.6037822600139121,-0.9802,0.9942,-0.788425,0.9189470588235293,0.8768714285714285,-0.08733333333333333,-0.4404,24.701176470588237,50.85205882352941,958.8648529411764,3.2647058823529416,6377.49,0.0,0.20821120181406805,0.20834919082854952,0.2177596325299902,0.20032812812942336,0.1453066809922854,0.0,-0.6626905235255109,14.0,-0.6705,0.4478675280619345,-0.9136,0.6597,-0.743,0.6597,,,0.6597,-2.8684470820969366,16957.7,114.61,112.33,100.2,89.95,124.36,2025-08-19 00:00:00+02:00
10.0,-0.25335,0.64849661020274,-0.9409,0.8674,-0.7395400000000001,0.8162,,-0.036750000000000005,-0.9409,20.216470588235296,82.27529411764706,955.6311764705882,3.678352941176471,2972.0,307.1933333333333,-0.25938885194642936,0.0806975687734246,0.09034652986712466,0.07744134457401408,-0.25687899081699994,0.0,3.8692461641093967,15.0,-0.1779,0.49248692194383625,-0.875,0.4939,-0.802,0.3066,-0.07415,-0.16960000000000003,,-1.8839103869653817,17035.7,115.01,111.63,100.49,93.08,125.66,2025-08-20 00:00:00+02:00
21.0,0.6784,0.5439886821301656,-0.9168,0.9901,-0.5154333333333333,0.8062785714285715,0.87615,,,16.654411764705884,93.6945588235294,955.6219117647059,3.103058823529412,1185.96,602.94,0.3327940465913226,0.1710885901432535,0.18100761595334358,0.1813507199238229,0.3324930678471061,0.0,0.770712909441218,14.0,-0.72005,0.3358326732103421,-0.9169,0.34,-0.7351,0.34,,,,-1.7644006227296338,16992.74,116.36,111.5,100.48,92.76,125.45,2025-08-21 00:00:00+02:00
15.0,0.6588,0.4903684793334596,-0.3759,0.9948,-0.2984,0.8027222222222222,0.4497,0.68265,0.858275,19.83485294117647,68.07808823529412,961.7583823529412,3.7214117647058824,5317.12,0.0,-0.5228659153216686,-0.028495596063071726,-0.018413054281163355,-0.024236933209420553,-0.5398528947521686,0.0,5.799872530274075,17.0,-0.6705,0.43201949251366506,-0.9618,0.743,-0.7717,0.743,-0.8316,,0.743,2.694136291600624,17039.6,116.08,113.13,100.33,92.29,124.77,2025-08-22 00:00:00+02:00
32.0,0.0,0.6366662483316561,-0.9849,0.9971,-0.8487875,0.9317666666666667,0.97915,0.9745,0.56515,20.13,59.11161764705883,962.9383823529412,2.984470588235294,6388.72,0.3333333333333333,0.62080534427853,0.010444689106448024,0.02075879384890733,0.017841335061996588,0.9454984266843214,0.0,-14.33734939759036,28.0,-0.4767,0.5575751927368681,-0.9652,0.6124,-0.8271,0.4215,-0.8591,,,2.494855967078191,16966.59,116.23,113.32,99.91,91.73,124.03,2025-08-25 00:00:00+02:00
7.0,0.296,0.6071909760763671,-0.5904,0.9872,-0.5904,0.786025,0.9032,0.9032,0.9032,23.213529411764707,57.63397058823529,959.7411764705882,3.6247058823529414,6101.51,0.006666666666666667,-0.5066002194542452,0.1443711781960344,0.15492482597558865,0.14276591058817178,-0.609443919016528,0.0,4.008438818565385,15.0,-0.34,0.5164038556161622,-0.9545,0.7003,-0.67325,0.4404,0.4404,,0.7003,2.4341279799247273,16896.19,115.37,112.48,99.76,91.34,122.12,2025-08-26 00:00:00+02:00
14.0,0.745,0.7285630470052256,-0.9711,0.9878,-0.643375,0.8701333333333333,0.9683,,,22.36205882352941,72.83852941176471,957.9042647058823,3.443294117647059,4344.76,7.523333333333333,0.03161367715696084,0.28224936568523873,0.2930435689869837,0.28927203312216765,0.02904944923742825,0.0,-1.1494252873563204,14.0,-0.6414500000000001,0.41702921103580126,-0.9726,0.3612,-0.7157,0.3612,0.3612,,,0.24497795198432648,16943.47,115.05,112.66,100.53,91.04,122.18,2025-08-27 00:00:00+02:00
5.0,0.2043,0.7484428548660211,-0.8649,0.9876,-0.8649,0.6886666666666666,0.9876,,,17.627205882352943,88.83058823529412,954.6274999999999,3.1891764705882353,1264.77,265.3833333333333,0.2707012399955744,0.16845856433835849,0.17942141945728185,0.18716524994402128,0.6408963248487387,0.0,1.5731874145006763,14.0,-0.6597,0.46787883968648725,-0.8689,0.802,-0.68465,0.802,-0.753,,,-1.4173998044965774,16957.74,114.94,113.27,99.96,91.84,121.83,2025-08-28 00:00:00+02:00
5.0,0.0,0.6427372223545171,-0.5267,0.9952,-0.42974999999999997,0.80955,0.9952,,,18.436470588235295,66.28779411764705,952.4789705882353,3.8894117647058826,5550.55,1.7666666666666668,0.04212729945693994,-0.23061987675263573,-0.2195523477768524,-0.22625896808851076,0.054378012363942574,0.0,-2.8282828282828243,12.0,0.0,0.5045008738767696,-0.8885,0.6124,-0.8150999999999999,0.25,,-0.8176,,0.396628656420428,16907.81,114.77,112.31,99.65,92.47,122.13,2025-08-29 00:00:00+02:00
66.0,0.0,0.5142919917005054,-0.9908,0.9895,-0.6214999999999999,0.7811999999999999,-0.368,0.2716,0.2716,17.748823529411766,76.72779411764705,957.0795588235295,3.78564705882353,2140.58,124.08333333333333,0.25337493526789157,-0.27247214006110854,-0.26120653675715255,-0.2656007459643339,0.2422828875263905,0.0,6.444906444906451,47.0,-0.3182,0.4356600029692128,-0.9274,0.6808,-0.6705,0.414325,-0.9274,0.1027,0.6808,-0.04938271604938427,16889.15,115.18,112.15,99.92,92.56,120.49,2025-09-01 00:00:00+02:00
6.0,-0.35885,0.8387738066169369,-0.9811,0.919,-0.8442333333333334,0.85155,,,,17.008676470588235,72.47970588235295,959.1948529411765,3.3931764705882355,3937.95,0.29,-0.5104668849036598,0.05258220224189092,0.0635879586738719,0.08685112241957338,-0.7101940039572652,0.0,4.947916666666674,13.0,-0.8442,0.4777961295471703,-0.9565,0.4019,-0.8896999999999999,0.35605,-0.47145000000000004,,,-1.8774703557312256,16737.89,115.05,109.71,99.56,91.89,119.57,2025-09-02 00:00:00+02:00
4.0,0.0,0.4947,0.0,0.9894,,0.9894,,,,19.935147058823528,62.1325,960.0642647058824,3.8498823529411768,4760.97,1.7566666666666666,-0.003548939164044196,-0.0815633390464865,-0.0704721014835763,-0.07724491517412391,0.0169587938738891,0.0,6.513647642679898,22.0,-0.47550000000000003,0.533403252911388,-0.91,0.7964,-0.6808,0.5563,-0.7003,-0.7003,-0.05720000000000003,-2.316213494461228,16890.31,115.41,110.36,101.48,91.99,118.71,2025-09-03 00:00:00+02:00
17.0,0.0,0.33557828062386663,-0.9451,0.6103,-0.6983333333333333,0.6103,,,-0.236275,18.283382352941175,86.15573529411765,961.5057352941176,3.8696470588235297,2390.38,327.9533333333333,-0.1449666152733231,-0.047076654458444445,-0.03584345372403819,-0.034783896826118266,-0.05150616550375631,0.0,-4.7757716948165445,16.0,-0.33755,0.5195669167280893,-0.93,0.886,-0.7417,0.6784,,,,1.1855670103092741,17119.84,114.84,111.92,102.9,93.34,120.5,2025-09-04 00:00:00+02:00
10.0,0.0,0.6100348354351941,-0.6124,0.9919,-0.5598666666666666,0.9016666666666667,0.9016666666666667,0.8256,0.12040000000000001,15.18735294117647,83.51691176470588,968.23,3.598588235294118,3237.19,288.9066666666667,0.0981970542118571,-0.10844467821420345,-0.09708269766196542,-0.07499445135344951,0.12880618341508665,0.0,-6.422018348623859,27.0,-0.34,0.5806605158053926,-0.9595,0.8779,-0.6059000000000001,0.5103,0.2458,,0.2732,0.8150789607743292,17113.2,114.22,111.02,102.83,92.94,119.35,2025-09-05 00:00:00+02:00
22.0,0.0,0.6256072503968431,-0.9915,0.994,-0.8149083333333333,0.79726,0.55505,0.02939999999999998,,19.456176470588236,75.4364705882353,962.205,3.0000000000000004,2827.11,0.016666666666666666,0.8270042290565494,0.5191651886755411,0.5307039515830336,0.5478044594579456,0.9213724178313898,0.0,-0.7843137254902044,59.0,-0.4767,0.5594423023248617,-0.9648,0.9042,-0.7992,0.5267,-0.2966,,0.2837,2.021222839818093,17059.12,114.38,111.51,101.45,92.24,119.03,2025-09-08 00:00:00+02:00
8.0,0.7712,0.8357443678499168,-0.9708,0.9741,-0.9560500000000001,0.8626799999999999,,0.9741,-0.025150000000000006,17.566911764705882,76.9739705882353,960.6167647058824,3.5929411764705885,3035.03,148.15333333333334,0.23136254918731947,0.07419559635641892,0.08585636740834346,0.09230635962369504,0.3446705183512977,0.0,-0.46113306982872304,28.0,-0.3071,0.40071495106943794,-0.8834,0.6872,-0.5570999999999999,0.4215,0.0772,,-0.14959999999999998,2.971768202080227,17025.36,114.69,110.69,101.31,91.09,119.46,2025-09-09 00:00:00+02:00
8.0,0.92035,0.9069223907574137,-0.9179,0.9873,-0.7857,0.95638,0.9873,-0.9179,-0.9179,16.805196078431372,82.98176470588236,955.6076470588235,2.7988235294117647,3115.33,89.51333333333332,-0.6078236602163445,-0.06560162229112265,-0.05396943098520124,-0.05228654565160307,-0.5600126930582872,0.0,-0.46326935804102964,27.0,-0.3612,0.5405999736232712,-0.9274,0.6597,-0.7964,0.3609,,0.2732,,1.5873015873015817,16950.46,114.46,110.79,100.13,91.06,118.96,2025-09-10 00:00:00+02:00
15.0,0.7034,0.505523263277058,-0.4215,0.9957,-0.4215,0.8812,0.9267333333333333,,0.9597,17.720588235294116,64.3195588235294,959.7067647058823,5.211529411764706,2670.08,0.0,-0.2056867460232148,-0.16863827104535156,-0.15691775719401946,-0.13447856076989062,-0.22117781400147196,0.0,2.0611702127659504,17.0,0.0,0.5112834441815202,-0.9153,0.6705,-0.6124,0.40835,0.34,,,-0.047348484848486194,17048.42,114.79,111.86,100.81,91.2,118.7,2025-09-11 00:00:00+02:00
2.0,0.81305,0.25038651121815647,0.636,0.9901,,0.81305,0.9901,,,15.163970588235296,76.11426470588235,965.9716176470589,3.055764705882353,2225.16,101.35333333333332,0.23323654794753512,0.01714243079358191,0.028981809135197878,0.05249692953268603,0.22963600271423967,0.0,-4.169381107491854,17.0,-0.6705,0.36062717376243625,-0.8658,0.296,-0.6908,0.296,,,,0.710563713879675,16945.18,114.86,111.91,99.05,90.47,119.23,2025-09-12 00:00:00+02:00
29.0,0.4404,0.7963953598349671,-0.9956,0.9936,-0.90045,0.74705,-0.9125,0.04525000000000001,0.69565,21.80044117647059,62.84808823529412,962.4654411764706,7.972941176470588,5321.25,28.816666666666663,0.1406706867689067,-0.0323853918488437,-0.020555613306294518,-0.009301441943088129,0.15455359842884153,0.0,0.3399048266485405,51.0,-0.1829,0.6465489336662771,-0.9477,0.9769,-0.69005,0.5267,-0.7579,,0.06835,1.2699905926622845,16887.45,114.98,113.97,97.85,89.37,119.1,2025-09-15 00:00:00+02:00
25.0,0.0,0.5464642665048343,-0.8895,0.9638,-0.721225,0.8610428571428572,-0.3659,,-0.7757333333333333,16.535588235294117,57.516029411764706,968.4392647058822,4.396941176470588,3908.98,0.0,0.3758329010800976,-0.00588296530746879,0.005979566469971331,0.01169572660013607,0.49610119825753696,0.0,6.3008130081300795,33.0,-0.3612,0.5840888228458792,-0.9127,0.8074,-0.7717,0.743,,0.8074,0.75385,0.04644681839294229,16709.44,113.83,111.69,97.3,88.99,116.36,2025-09-16 00:00:00+02:00
17.0,0.0,0.2232535473336512,-0.5569,0.5526,-0.5569,0.48705,-0.5569,,,17.37514705882353,57.65308823529411,969.8419117647059,2.8771764705882354,4454.51,0.0,0.5154466637129484,0.2149126137907187,0.22685209353598967,0.261165269194219,0.6645984070006383,0.0,4.270235818992996,16.0,-0.52235,0.46743943992778364,-0.9423,0.6705,-0.68065,0.47185,-0.8598,,0.027966666666666657,1.20705663881151,16695.87,113.57,112.29,97.5,88.48,116.53,2025-09-17 00:00:00+02:00
7.0,0.0,0.7598376092172276,-0.9363,0.9579,-0.7313666666666666,0.7265333333333333,0.9579,,,19.897058823529413,59.49588235294117,970.6610294117646,2.334352941176471,5216.97,0.0,-0.2999937919077489,-0.14007755997406113,-0.1281640653053029,-0.11257304792120504,-0.30051808628848153,0.0,-3.9119804400977953,16.0,-0.7307,0.6343253632797604,-0.9485,0.7906,-0.8625,0.5561499999999999,,,,1.1467889908256979,16750.21,113.38,113.01,97.6,88.93,117.01,2025-09-18 00:00:00+02:00
6.0,0.7067,0.7456388124733493,-0.9506,0.9642,-0.9506,0.8271,,0.9475,0.9475,20.71470588235294,67.11882352941177,970.2633823529412,3.127058823529412,5169.03,0.0,-0.7184705583316298,-0.23073679552068072,-0.21885302675137552,-0.2158462637985914,-0.7887012568486007,0.0,-0.12722646310433516,16.0,-0.63495,0.5090530804019033,-0.9042,0.7845,-0.7269,0.55135,,,-0.5719,-0.09070294784579991,16812.63,113.95,114.15,98.46,89.57,117.33,2025-09-19 00:00:00+02:00
32.0,0.0,0.6388553504291327,-0.9909,0.9964,-0.842525,0.88705,0.8468,,,12.802647058823528,93.59764705882354,959.1135294117647,4.423058823529412,979.24,357.72333333333336,0.14239539419811376,0.10399597480588163,0.11591228128087216,0.13609106632337387,0.12917638306928492,0.0,-1.5923566878980888,52.0,-0.5574,0.5218627367667106,-0.9509,0.9686,-0.8074,0.6249,-0.7906,-0.5423,0.9686,-1.4071720381298225,16823.86,114.0,113.51,99.33,88.63,117.41,2025-09-22 00:00:00+02:00
12.0,0.3638,0.6767460856700221,-0.839,0.9902,-0.543275,0.7246285714285714,0.5927800000000001,0.8060666666666666,0.6034333333333333,11.178088235294117,93.12764705882353,961.6223529411765,4.54235294117647,958.9399999999999,231.10333333333335,0.25200662478110925,-0.057544888402738525,-0.04574221739472861,-0.02997344059176843,0.2809741185065828,0.0,4.207119741100329,24.0,-0.17770000000000002,0.5465883049008163,-0.9001,0.7579,-0.74285,0.4215,,0.4215,0.5292,1.2891344383057168,16803.45,113.77,114.15,98.06,88.53,117.65,2025-09-23 00:00:00+02:00
6.0,-0.89745,0.91659998836279,-0.9978,0.8371,-0.94,0.832,-0.3794,-0.9978,0.8269,11.140735294117647,96.38749999999999,960.9360294117647,3.2668235294117647,766.47,384.06666666666666,-0.14966595464623866,-0.014638563934232796,-0.0027893926095257093,0.011099227511368603,-0.2614626137088738,0.0,3.354037267080745,17.0,-0.0258,0.6084806542069499,-0.9493,0.836,-0.6651,0.4215,-0.35364999999999996,,,1.8181818181818077,16650.65,113.78,112.58,97.09,88.22,116.82,2025-09-24 00:00:00+02:00
6.0,0.5588,0.5786569856141028,-0.6876,0.9217,-0.6876,0.6462600000000001,-0.6876,,,11.886470588235294,80.04808823529412,963.0207352941177,2.7070588235294117,1695.18,0.11000000000000001,-0.23291726204573981,-0.021929863500258495,-0.010180538796999983,0.010627145925812265,-0.2609582703586688,0.0,-2.7644230769230838,21.0,-0.3818,0.49149691589401995,-0.9423,0.6124,-0.765,0.4939,,,0.39515,1.1607142857142927,16483.08,113.6,110.13,95.91,87.75,116.94,2025-09-25 00:00:00+02:00
16.0,0.2301,0.5986205756779499,-0.8677,0.9626,-0.7491666666666666,0.7095875,-0.11625000000000002,0.6126999999999999,0.8705999999999999,11.794264705882354,86.69294117647058,963.4658823529412,3.0741176470588236,1551.62,221.94,-0.31151844623815705,0.0918063807949121,0.10344258694838793,0.11375054259166184,-0.4351564834626398,0.0,3.4610630407911014,21.0,-0.34,0.46731784248492153,-0.8957,0.7003,-0.6705,0.4939,-0.1027,-0.1027,,-0.3089143865842914,16530.92,113.99,110.59,95.89,87.97,118.83,2025-09-26 00:00:00+02:00
33.0,0.0,0.6997977466314652,-0.8805,0.9778,-0.807,0.8181750000000001,0.3716,0.53115,0.68655,13.946176470588236,74.49117647058823,965.9911764705881,2.8171764705882354,3051.02,0.0,0.1807766611453543,0.025725783103625055,0.03735028243359029,0.05086161260672295,0.391959807443798,0.0,-8.661887694145754,58.0,-0.3182,0.6006501250034555,-0.9485,0.9432,-0.6705,0.4939,-0.04770000000000002,,0.16015,-1.726427622841964,16631.63,114.33,111.08,96.56,88.9,119.24,2025-09-29 00:00:00+02:00
3.0,-0.3818,0.5587018554948009,-0.3818,0.5859,-0.3818,0.5859,,,0.5859,12.86,81.11941176470589,967.6132352941177,2.6032941176470588,1543.32,25.166666666666664,-0.010639890275310204,-0.3009503821919668,-0.2894585645815795,-0.2810671508054585,-0.010095676870480741,0.0,5.428384565075217,19.0,-0.4019,0.6122462960900812,-0.9678,0.6705,-0.76145,0.55095,,,,-3.8738738738738787,16748.62,114.72,111.29,97.54,89.89,119.93,2025-09-30 00:00:00+02:00
12.0,0.0,0.6963053881456083,-0.9556,0.9657,-0.707025,0.8034800000000001,-0.13250000000000003,0.9657,0.22820000000000001,11.716176470588236,69.42220588235294,970.4354411764706,4.567058823529412,2992.38,26.540000000000003,0.07963737694400841,0.0948955093014181,0.10625057222091172,0.13196018706409518,0.06518256437741954,0.0,0.992555831265518,21.0,-0.2263,0.5580541986393863,-0.9118,0.6597,-0.80305,0.4853,,,,-7.216494845360821,17008.91,115.0,110.39,101.84,90.63,120.23,2025-10-01 00:00:00+02:00
13.0,0.0,0.43285261229933564,-0.807,0.8707,-0.807,0.7418666666666667,-0.807,,0.7351,9.528529411764705,69.51367647058824,970.3120588235295,4.123764705882353,3574.25,4.33,-0.10312342307597921,-0.13169787153134438,-0.120941066129443,-0.11770250908161861,-0.0978274653118727,0.0,0.06142506142505777,14.0,-0.67565,0.5346124469244926,-0.9796,0.6705,-0.7717,0.546,,,,-3.585858585858581,17117.19,114.49,110.02,102.53,91.54,120.1,2025-10-02 00:00:00+02:00
11.0,0.8488,0.6020850950126266,-0.765,0.9956,-0.765,0.9198333333333334,0.4978,,0.9856,9.571421568627452,77.97431372549019,966.2651470588235,2.402823529411765,2010.8700000000001,2.7866666666666666,0.010781235235146625,0.11784445003326649,0.1284644137413249,0.12982935152514585,0.015086024031885081,0.0,2.0871700429711426,25.0,-0.5719,0.40113450520575594,-0.9169,0.7003,-0.6597,0.7003,-0.0258,,,-0.41906757464641453,17208.77,115.44,111.84,103.72,90.97,119.99,2025-10-03 00:00:00+02:00
29.0,0.0772,0.8185919942193425,-0.9859,0.9902,-0.8934500000000001,0.7974,0.26839999999999997,0.6590333333333334,0.3328,10.960882352941177,76.18632352941177,971.5472058823531,3.2512941176470593,1984.57,72.64,-0.33905187973628514,0.3011280466487465,0.3116280430045748,0.33722553083701534,-0.33568213082375564,0.0,0.12026458208056479,58.0,-0.4588,0.5271715539477322,-0.9811,0.9022,-0.76145,0.66185,,,0.10114999999999999,1.630720673329833,17292.08,115.59,112.0,104.5,91.26,122.07,2025-10-06 00:00:00+02:00
10.0,0.0,0.4224639499412938,0.0,0.9957,,0.768675,0.6536,0.492,,13.972058823529412,69.5185294117647,970.1539705882353,3.5167058823529413,3999.07,0.0,0.10007261697728698,0.11719804393364175,0.12742452823391037,0.12875628272477346,0.10256924389260291,0.0,-1.6816816816816682,20.0,-0.6282,0.5646725857101897,-0.926,0.7964,-0.7177,0.64225,,,,0.7763975155279601,17263.63,115.41,111.35,104.0,91.6,122.02,2025-10-07 00:00:00+02:00
12.0,0.57795,0.7092581379779006,-0.9818,0.9907,-0.7122333333333333,0.8043428571428571,0.49905999999999995,0.9907,,11.525588235294117,87.06014705882353,966.3363235294117,2.3054117647058825,1746.7,0.0,-0.4364261340093045,-0.008064833446497222,0.002002390771371765,0.003146349215699118,-0.4347041213302316,0.0,5.314599877825277,14.0,-0.6059000000000001,0.5427807431779753,-0.886,0.7184,-0.6908,0.5423,,,,0.8217770929635382,17419.74,115.73,112.1,105.16,92.11,123.4,2025-10-08 00:00:00+02:00
14.0,0.6766,0.4807288758623847,-0.1759,0.9929,,0.88995,0.957,0.4753,0.8203666666666667,13.64205882352941,86.49426470588234,968.8161764705883,2.9781176470588235,915.4599999999999,0.0,-0.08796476419060673,-0.0966895575892468,-0.08685788589458676,-0.08073765461792393,-0.15996374854286843,0.0,-5.452436194895583,16.0,-0.10115,0.6204186305766991,-0.9475,0.8519,-0.61395,0.5574,0.6705,,0.402725,-2.037697401935812,17391.43,115.89,111.15,105.44,92.54,122.37,2025-10-09 00:00:00+02:00
9.0,0.0,0.37112938145312313,-0.3433,0.8007,-0.3433,0.578225,,0.11305000000000001,0.2567,13.12985294117647,77.39014705882353,975.2316176470588,4.557176470588236,2891.1,0.0,-0.40151474186692626,-0.11758018721246266,-0.10800703623414787,-0.10210224350353236,-0.37059816443371085,0.0,0.797546012269934,23.0,-0.34,0.5906663170210751,-0.8834,0.946,-0.8248,0.5859,-0.4329,,0.6564,0.6760270410816505,17212.17,115.96,109.95,103.63,93.13,122.09,2025-10-10 00:00:00+02:00
23.0,0.7494,0.6792879507248748,-0.941,0.9973,-0.66445,0.9023333333333333,-0.7102499999999999,,0.8263,10.69220588235294,79.99911764705882,968.9908823529413,4.336941176470589,1139.43,0.0,0.2461899974741666,0.07387157875400341,0.08313918232285555,0.0842418829972047,0.1262501566623664,0.0,31.832014607425442,41.0,-0.128,0.5517685752734933,-0.969,0.9538,-0.6705,0.61815,-0.53565,,0.20389999999999997,10.743801652892571,17221.53,115.27,110.64,103.49,92.92,121.24,2025-10-13 00:00:00+02:00
